,tweet_id,timestamp,source,text,expanded_urls,name,shortened_url,dog_type,favorite_count,retweet_count,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,rating
239,683834909291606017,2016-01-04 02:18:42,iPhone,Here we see a faulty pupper. Might need to replace batteries. Try turning off &amp; back on again. 9/10 would still pet,https://twitter.com/dog_rates/status/683834909291606017/video/1,,https://t.co/O1E4AtHVxO,pupper,2830,1233,Maltese_dog,0.738449,True,toy_poodle,0.102992,True,Samoyed,0.0232472,True,9.0
240,683828599284170753,2016-01-04 01:53:37,iPhone,Breathtaking pupper here. Should be on the cover of Dogue. Top-notch tongue. Appears considerably fluffy. 12/10,https://twitter.com/dog_rates/status/683828599284170753/photo/1,,https://t.co/Eeh3yfdglS,pupper,2998,1167,malamute,0.577376,True,Siberian_husky,0.287131,True,Eskimo_dog,0.117563,True,12.0
241,683481228088049664,2016-01-03 02:53:17,iPhone,Meet Banjo. He's a Peppercorn Shoop Da Whoop. Nails look lethal. Skeptical of luminescent orb 11/10 stay woke pupper,https://twitter.com/dog_rates/status/683481228088049664/photo/1,Banjo,https://t.co/H7NZFumpKq,pupper,2834,1095,keeshond,0.508951,True,chow,0.442016,True,German_shepherd,0.013206,True,11.0
242,683462770029932544,2016-01-03 01:39:57,iPhone,"""Hello forest pupper I am house pupper welcome to my abode"" (8/10 for both)",https://twitter.com/dog_rates/status/683462770029932544/photo/1,,https://t.co/qFD8217fUT,pupper,2630,747,Italian_greyhound,0.39956,True,whippet,0.26715300000000003,True,German_short-haired_pointer,0.0813191,True,8.0
243,683142553609318400,2016-01-02 04:27:31,iPhone,Meet Brandy. She's a member of the Bloods. Menacing criminal pupper. Soft spot for flowers tho. 9/10 pet w caution,https://twitter.com/dog_rates/status/683142553609318400/photo/1,Brandy,https://t.co/hhIA3coiAJ,pupper,3102,1154,Leonberg,0.605851,True,chow,0.18347,True,German_shepherd,0.0796619,True,9.0
244,683111407806746624,2016-01-02 02:23:45,iPhone,This is Larry. He thought the New Year's parties were tonight. 10/10 poor pupper. Maybe next year,https://twitter.com/dog_rates/status/683111407806746624/photo/1,Larry,https://t.co/h3X0jK8MVM,pupper,3675,1016,cocker_spaniel,0.901392,True,soft-coated_wheaten_terrier,0.0286048,True,miniature_schnauzer,0.0178054,True,10.0
245,683078886620553216,2016-01-02 00:14:32,iPhone,Here we see a nifty leaping pupper. Feet look deadly. Sad that the holidays are over. 9/10 undeniably huggable,https://twitter.com/dog_rates/status/683078886620553216/photo/1,,https://t.co/ny8mnXhGOW,pupper,2136,623,koala,0.141432,False,Eskimo_dog,0.0940442,True,wallaby,0.0852365,False,9.0
246,682788441537560576,2016-01-01 05:00:24,iPhone,"Happy New Year from your fav holiday squad! 🎉 12/10 for all

Here's to a pupper-filled year 🍻🐶🐶🐶",https://twitter.com/dog_rates/status/682788441537560576/photo/1,,https://t.co/ZSdEj59FGf,pupper,2660,1240,toyshop,0.37561,False,orange,0.0945376,False,teddy,0.0398082,False,12.0
247,682406705142087680,2015-12-31 03:43:31,iPhone,This is Patrick. He's a bigass pupper. 7/10,https://twitter.com/dog_rates/status/682406705142087680/photo/1,Patrick,https://t.co/J9DXBFoAQe,pupper,8178,1962,wombat,0.709344,False,koala,0.169758,False,beaver,0.0794334,False,7.0
248,681891461017812993,2015-12-29 17:36:07,iPhone,Say hello to Charlie. He's scholarly af. Quite intimidating with all his pupper knowledge 10/10 even built that fire,https://twitter.com/dog_rates/status/681891461017812993/photo/1,Charlie,https://t.co/9KThv6z8u5,pupper,2652,928,Chihuahua,0.20357,True,doormat,0.13431600000000002,False,toy_terrier,0.0844823,True,10.0
249,681694085539872773,2015-12-29 04:31:49,iPhone,This is Bo. He's a Benedoop Cumbersnatch. Seems frustrated with own feet. Portable as hell. 11/10 very solid pupper,https://twitter.com/dog_rates/status/681694085539872773/photo/1,Bo,https://t.co/TONMhRoQh7,pupper,13774,4477,toy_poodle,0.920992,True,miniature_poodle,0.0608572,True,Maltese_dog,0.00606372,True,11.0
250,681679526984871937,2015-12-29 03:33:58,iPhone,Can you spot Toby the guilty pupper? 7/10 would be higher but he made quite the mess shredding his stuffed pals,https://twitter.com/dog_rates/status/681679526984871937/photo/1,,https://t.co/3uCcDEJLXs,pupper,1892,492,birdhouse,0.472351,False,teddy,0.142058,False,pot,0.0329059,False,7.0
251,681654059175129088,2015-12-29 01:52:46,iPhone,This is Toffee. He's a happy pupper. Appears dangerously fluffy. Extraordinarily spherical. 12/10 would pet firmly,https://twitter.com/dog_rates/status/681654059175129088/photo/1,Toffee,https://t.co/oEXEKt3MHu,pupper,2851,1026,Pomeranian,0.800538,True,chow,0.146892,True,Pekinese,0.0376125,True,12.0
252,681231109724700672,2015-12-27 21:52:07,iPhone,I just love this pic. 11/10 this pupper is going places,https://twitter.com/dog_rates/status/681231109724700672/photo/1,,https://t.co/P16uhh1PbI,pupper,2574,532,Irish_setter,0.406047,True,cocker_spaniel,0.345646,True,Airedale,0.147912,True,11.0
253,680836378243002368,2015-12-26 19:43:36,iPhone,This is Ellie. She's secretly ferocious. 12/10 very deadly pupper,"https://twitter.com/dog_rates/status/680836378243002368/photo/1,https://twitter.com/dog_rates/status/680836378243002368/photo/1,https://twitter.com/dog_rates/status/680836378243002368/photo/1",Ellie,https://t.co/BF4BW8LUgb,pupper,3712,1485,Pembroke,0.427781,True,Shetland_sheepdog,0.160669,True,Pomeranian,0.11125,True,12.0
254,680473011644985345,2015-12-25 19:39:43,iPhone,"This is Hector. He thinks he's a hammer. Silly Hector. You're a pupper, not a hammer. 10/10",https://twitter.com/dog_rates/status/680473011644985345/photo/1,Hector,https://t.co/OdUFuZIXiI,pupper,2726,829,Lakeland_terrier,0.796694,True,West_Highland_white_terrier,0.138709,True,Norwich_terrier,0.016253399999999998,True,10.0
255,680191257256136705,2015-12-25 01:00:07,iPhone,Here's a sleepy Christmas pupper 11/10,https://twitter.com/dog_rates/status/680191257256136705/photo/1,,https://t.co/KXg0f8GNQ9,pupper,2307,568,Brittany_spaniel,0.7332529999999999,True,Welsh_springer_spaniel,0.251634,True,English_springer,0.00924321,True,11.0
256,680176173301628928,2015-12-25 00:00:11,iPhone,This pupper is patiently waiting to scare the shit out of Santa. 10/10,https://twitter.com/dog_rates/status/680176173301628928/photo/1,,https://t.co/NhXo67K6yt,pupper,4199,1732,Christmas_stocking,0.207547,False,mask,0.19388,False,feather_boa,0.152738,False,10.0
257,680145970311643136,2015-12-24 22:00:10,iPhone,Say hello to Kawhi. He was doing fine until his hat fell off. He got it back though. 10/10 deep breaths pupper,"https://twitter.com/dog_rates/status/680145970311643136/photo/1,https://twitter.com/dog_rates/status/680145970311643136/photo/1,https://twitter.com/dog_rates/status/680145970311643136/photo/1",Kawhi,https://t.co/N5pM6WBx7e,pupper,3891,1928,miniature_poodle,0.457117,True,toy_poodle,0.226481,True,Maltese_dog,0.0676815,True,10.0
258,680100725817409536,2015-12-24 19:00:23,TweetDeck,This pupper is not coming inside until she catches a snowflake on her tongue. 11/10 the determination is palpable,https://twitter.com/dog_rates/status/680100725817409536/photo/1,,https://t.co/lvMYbmKq8H,pupper,3831,1517,golden_retriever,0.6989609999999999,True,chow,0.14597100000000002,True,Pomeranian,0.034888,True,11.0
259,679828447187857408,2015-12-24 00:58:27,iPhone,Everybody look at this beautiful pupper 13/10,"https://twitter.com/dog_rates/status/679828447187857408/photo/1,https://twitter.com/dog_rates/status/679828447187857408/photo/1,https://twitter.com/dog_rates/status/679828447187857408/photo/1",,https://t.co/hyAC5Hq9GC,pupper,39053,15508,Chihuahua,0.346545,True,dalmatian,0.166246,True,toy_terrier,0.117502,True,13.0
260,679777920601223168,2015-12-23 21:37:40,iPhone,This is Rinna. She's melting. 10/10 get inside pupper,https://twitter.com/dog_rates/status/679777920601223168/photo/1,Rinna,https://t.co/PA0czwucsb,pupper,3327,1248,bloodhound,0.5288189999999999,True,bull_mastiff,0.420119,True,French_bulldog,0.00948059,True,10.0
261,679527802031484928,2015-12-23 05:03:47,iPhone,This little pupper just arrived. 11/10 would snug,https://twitter.com/dog_rates/status/679527802031484928/photo/1,,https://t.co/DA5aqnSGfB,pupper,2852,806,mailbox,0.336393,False,cannon,0.158936,False,cuirass,0.0526471,False,11.0
262,679503373272485890,2015-12-23 03:26:43,iPhone,This is Dwight. He's a pointy pupper. Very docile. Attracts marshmallows. Hurts to pet but definitely worth it 8/10,https://twitter.com/dog_rates/status/679503373272485890/photo/1,Dwight,https://t.co/jjW7zTxY9Z,pupper,3412,1640,porcupine,0.999846,False,meerkat,7.191479999999999e-05,False,echidna,4.44729e-05,False,8.0
263,678800283649069056,2015-12-21 04:52:53,iPhone,Here's a pupper with some mean tan lines. Snazzy sweater though 12/10,https://twitter.com/dog_rates/status/678800283649069056/photo/1,,https://t.co/DpCSVsl6vu,pupper,2765,996,Labrador_retriever,0.213673,True,beagle,0.146235,True,Airedale,0.122701,True,12.0
264,678708137298427904,2015-12-20 22:46:44,Vine,Here we are witnessing a wild field pupper. Lost his wallet in there. Rather unfortunate. 10/10 good luck pup,https://vine.co/v/eQjxxYaQ60K,,https://t.co/sZy9Co74Bw,pupper,5976,2696,,,,,,,,,,10.0
265,678389028614488064,2015-12-20 01:38:42,iPhone,"This is Bella. She just learned that her final grade in chem was a 92.49 
poor pupper 11/10",https://twitter.com/dog_rates/status/678389028614488064/photo/1,Bella,https://t.co/auOoKuoveM,pupper,2001,464,miniature_pinscher,0.516284,True,kelpie,0.227402,True,vizsla,0.103246,True,11.0
266,678341075375947776,2015-12-19 22:28:09,iPhone,This pupper likes tape. 12/10,https://twitter.com/dog_rates/status/678341075375947776/photo/1,,https://t.co/cSp6w5GWgm,pupper,1863,594,golden_retriever,0.853284,True,cocker_spaniel,0.0262298,True,Labrador_retriever,0.0241228,True,12.0
267,678278586130948096,2015-12-19 18:19:51,iPhone,Another spooky pupper here. Most definitely floating. No legs. Probably knows some dark magic. 10/10 very spooked,https://twitter.com/dog_rates/status/678278586130948096/photo/1,,https://t.co/JK8MByRzgj,pupper,12316,6702,Maltese_dog,0.897841,True,Lhasa,0.0357175,True,Tibetan_terrier,0.017107499999999998,True,10.0
268,677557565589463040,2015-12-17 18:34:46,iPhone,Reckless pupper here. Not even looking at road. Absolute menace. No regard for fellow pupper lives. 10/10 still cute,https://twitter.com/dog_rates/status/677557565589463040/photo/1,,https://t.co/96IBkOYB7j,pupper,2615,1285,seat_belt,0.27725700000000003,False,Shih-Tzu,0.249017,True,Pekinese,0.209213,True,10.0
269,677269281705472000,2015-12-16 23:29:14,iPhone,This is the happiest pupper I've ever seen. 10/10 would trade lives with,https://twitter.com/dog_rates/status/677269281705472000/photo/1,,https://t.co/ep8ATEJwRb,pupper,2126,777,Shetland_sheepdog,0.656616,True,collie,0.195405,True,German_shepherd,0.0131032,True,10.0
270,676936541936185344,2015-12-16 01:27:03,iPhone,Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. 8/10,https://twitter.com/dog_rates/status/676936541936185344/photo/1,,https://t.co/mqvaxleHRz,pupper,13576,5401,Chesapeake_Bay_retriever,0.5452859999999999,True,Norwegian_elkhound,0.081482,True,space_heater,0.0473911,False,8.0
271,676916996760600576,2015-12-16 00:09:23,Vine,Super speedy pupper. Does not go gentle into that goodnight. 10/10,https://vine.co/v/imJ0BdZOJTw,,https://t.co/uPXBXS1XNb,pupper,3172,1966,,,,,,,,,,10.0
272,676819651066732545,2015-12-15 17:42:34,iPhone,Watch out Airbud. This pupper is also good at the sports. 12/10 I'm thinking D1,"https://twitter.com/dog_rates/status/676819651066732545/photo/1,https://twitter.com/dog_rates/status/676819651066732545/photo/1",,https://t.co/1HrFdo7M0C,pupper,1921,726,rain_barrel,0.625555,False,barrel,0.138383,False,Labrador_retriever,0.0394646,True,12.0
273,676617503762681856,2015-12-15 04:19:18,iPhone,I promise this wasn't meant to be a cuteness overload account but ermergerd look at this cozy pupper. 13/10,https://twitter.com/dog_rates/status/676617503762681856/photo/1,,https://t.co/mpQl2rJjDh,pupper,3091,1085,Chihuahua,0.841084,True,Pomeranian,0.12053,True,Pekinese,0.00660034,True,13.0
274,676603393314578432,2015-12-15 03:23:14,iPhone,This is Godzilla pupper. He had a ruff childhood &amp; now deflects that pain outward by terrorizing cities. Tragic 9/10,https://twitter.com/dog_rates/status/676603393314578432/photo/1,Godzilla,https://t.co/g1tLGkyaxr,pupper,1252,431,whippet,0.8770209999999999,True,Great_Dane,0.0341819,True,boxer,0.028404,True,9.0
275,676593408224403456,2015-12-15 02:43:33,Vine,This pupper loves leaves. 11/10 for committed leaf lover,https://vine.co/v/eEQQaPFbgOY,,https://t.co/APvLqbEhkF,pupper,4874,2365,,,,,,,,,,11.0
276,676575501977128964,2015-12-15 01:32:24,iPhone,This pupper is very passionate about Christmas. Wanted to give the tree a hug. So cute. 8/10,https://twitter.com/dog_rates/status/676575501977128964/photo/1,,https://t.co/NsGyECJuq7,pupper,2759,1235,feather_boa,0.424106,False,Yorkshire_terrier,0.0731443,True,Shetland_sheepdog,0.0575976,True,8.0
277,676470639084101634,2015-12-14 18:35:43,iPhone,Three generations of pupper. 11/10 for all,https://twitter.com/dog_rates/status/676470639084101634/photo/1,,https://t.co/tAmQYvzrau,pupper,12420,5119,golden_retriever,0.7903859999999999,True,borzoi,0.0228851,True,dingo,0.0153434,False,11.0
278,676263575653122048,2015-12-14 04:52:55,iPhone,All this pupper wanted to do was go skiing. No one told him about the El Niño. Poor pupper. 10/10 maybe next year,https://twitter.com/dog_rates/status/676263575653122048/photo/1,,https://t.co/fTgbq1UBR9,pupper,2203,595,teddy,0.0982826,False,toy_poodle,0.0980293,True,shopping_basket,0.07785210000000001,False,10.0
279,675898130735476737,2015-12-13 04:40:46,iPhone,I'm sure you've all seen this pupper. Not prepared at all for the flying disc of terror. 10/10,https://twitter.com/dog_rates/status/675898130735476737/photo/1,,https://t.co/G0pQiFGM7O,pupper,1743,637,Labrador_retriever,0.40743,True,malinois,0.0770367,True,pug,0.0745973,True,10.0
280,675845657354215424,2015-12-13 01:12:15,iPhone,"This is Pepper. She's not fully comfortable riding her imaginary bike yet. 10/10 don't worry pupper, it gets easier",https://twitter.com/dog_rates/status/675845657354215424/photo/1,Pepper,https://t.co/40dj4eTsXG,pupper,2431,974,pug,0.8839520000000001,True,Boston_bull,0.0110568,True,French_bulldog,0.00983981,True,10.0
281,675740360753160193,2015-12-12 18:13:51,iPhone,Here's a pupper licking in slow motion. 12/10 please enjoy,https://twitter.com/dog_rates/status/675740360753160193/video/1,,https://t.co/AUJi8ujxw9,pupper,1233,379,golden_retriever,0.800495,True,kuvasz,0.0977564,True,Saluki,0.0684146,True,12.0
282,675334060156301312,2015-12-11 15:19:21,iPhone,Good morning here's a grass pupper. 12/10,"https://twitter.com/dog_rates/status/675334060156301312/photo/1,https://twitter.com/dog_rates/status/675334060156301312/photo/1",,https://t.co/2d68FmWGGs,pupper,2950,1402,Pembroke,0.773135,True,Cardigan,0.11681,True,chow,0.0390362,True,12.0
283,675113801096802304,2015-12-11 00:44:07,iPhone,Meet Zuzu. He just graduated college. Astute pupper. Needs 2 leashes to contain him. Wasn't ready for the pic. 10/10,https://twitter.com/dog_rates/status/675113801096802304/photo/1,Zuzu,https://t.co/2H5SKmk0k7,pupper,2074,854,bow,0.16802,False,quill,0.108807,False,joystick,0.0433118,False,10.0
284,675006312288268288,2015-12-10 17:37:00,iPhone,Say hello to Mollie. This pic was taken after she bet all her toys on Ronda Rousey. 10/10 hang in there pupper,https://twitter.com/dog_rates/status/675006312288268288/photo/1,Mollie,https://t.co/QMmAqA9VqO,pupper,1031,245,boxer,0.654697,True,space_heater,0.043388800000000005,False,beagle,0.0428476,True,10.0
285,674774481756377088,2015-12-10 02:15:47,iPhone,This is Superpup. His head isn't proportional to his body. Has yet to serve any justice. 11/10 maybe one day pupper,https://twitter.com/dog_rates/status/674774481756377088/photo/1,Superpup,https://t.co/gxIFgg8ktm,pupper,1192,522,Chihuahua,0.407016,True,French_bulldog,0.30997800000000003,True,Siamese_cat,0.227677,False,11.0
286,674737130913071104,2015-12-09 23:47:22,iPhone,Meet Rufio. He is unaware of the pink legless pupper wrapped around him. Might want to get that checked 10/10 &amp; 4/10,https://twitter.com/dog_rates/status/674737130913071104/photo/1,Rufio,https://t.co/KNfLnYPmYh,pupper,675,100,Pomeranian,0.948537,True,schipperke,0.0143099,True,Chihuahua,0.00812024,True,10.0
287,674638615994089473,2015-12-09 17:15:54,iPhone,This pupper is fed up with being tickled. 12/10 I'm currently working on an elaborate heist to steal this dog,https://twitter.com/dog_rates/status/674638615994089473/photo/1,,https://t.co/F33n1hy3LL,pupper,1775,632,Pomeranian,0.846986,True,chow,0.142014,True,keeshond,0.00260504,True,12.0
288,674447403907457024,2015-12-09 04:36:06,iPhone,This pupper just wants a belly rub. This pupper has nothing to do w the tree being sideways now. 10/10 good pupper,https://twitter.com/dog_rates/status/674447403907457024/photo/1,,https://t.co/AyJ7Ohk71f,pupper,1120,385,Brabancon_griffon,0.409909,True,malinois,0.244649,True,bull_mastiff,0.07481950000000001,True,10.0
289,674318007229923329,2015-12-08 20:01:55,iPhone,This is Lennon. He's in quite the predicament. 8/10 hang in there pupper,https://twitter.com/dog_rates/status/674318007229923329/photo/1,Lennon,https://t.co/7mf8XXPAZv,pupper,1484,559,porcupine,0.846628,False,hamster,0.0381361,False,echidna,0.0146804,False,8.0
290,674262580978937856,2015-12-08 16:21:41,iPhone,This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper,https://twitter.com/dog_rates/status/674262580978937856/photo/1,Gus,https://t.co/gJS1qU0jP7,pupper,1358,491,Greater_Swiss_Mountain_dog,0.519428,True,boxer,0.1215,True,Staffordshire_bullterrier,0.114498,True,9.0
291,674038233588723717,2015-12-08 01:30:12,iPhone,This is Kaiya. She's an aspiring shoe model. 12/10 follow your dreams pupper,https://twitter.com/dog_rates/status/674038233588723717/photo/1,Kaiya,https://t.co/nX8FiGRHvk,pupper,1157,443,Eskimo_dog,0.358459,True,Norwegian_elkhound,0.206963,True,malamute,0.14823599999999998,True,12.0
292,673956914389192708,2015-12-07 20:07:04,iPhone,This is one esteemed pupper. Just graduated college. 10/10 what a champ,https://twitter.com/dog_rates/status/673956914389192708/photo/1,,https://t.co/nyReCVRiyd,pupper,2059,1046,pug,0.5861609999999999,True,Brabancon_griffon,0.0827437,True,Chihuahua,0.0458777,True,10.0
293,673919437611909120,2015-12-07 17:38:09,iPhone,This is Obie. He is on guard watching for evildoers from the comfort of his pumpkin. Very brave pupper. 11/10,https://twitter.com/dog_rates/status/673919437611909120/photo/1,Obie,https://t.co/cdwPTsGEAb,pupper,1223,391,jack-o'-lantern,0.172079,False,schipperke,0.115984,True,miniature_pinscher,0.052175,True,11.0
294,673707060090052608,2015-12-07 03:34:14,iPhone,This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper,"https://twitter.com/dog_rates/status/673707060090052608/photo/1,https://twitter.com/dog_rates/status/673707060090052608/photo/1",Raymond,https://t.co/QyH1CaY3SM,pupper,1157,422,German_short-haired_pointer,0.935771,True,kelpie,0.022561,True,Labrador_retriever,0.00884665,True,10.0
295,673697980713705472,2015-12-07 02:58:09,iPhone,This is Pickles. She's a tiny pointy pupper. Average walker. Very skeptical of wet leaf. 8/10,"https://twitter.com/dog_rates/status/673697980713705472/photo/1,https://twitter.com/dog_rates/status/673697980713705472/photo/1",Pickles,https://t.co/lepRCaGcgw,pupper,3987,2116,porcupine,0.151876,False,hen,0.11138,False,doormat,0.0589337,False,8.0
296,673656262056419329,2015-12-07 00:12:23,iPhone,This is Albert AKA King Banana Peel. He's a kind ruler of the kitchen. Very jubilant pupper. 10/10 overall great dog,https://twitter.com/dog_rates/status/673656262056419329/photo/1,Albert,https://t.co/PN8hxgZ9We,pupper,750,262,bull_mastiff,0.700625,True,Rhodesian_ridgeback,0.0946977,True,Brabancon_griffon,0.0575594,True,10.0
297,673612854080196609,2015-12-06 21:19:54,iPhone,This is Jeffri. He's a speckled ice pupper. Very lazy. Enjoys the occasional swim. Rather majestic really. 7/10,https://twitter.com/dog_rates/status/673612854080196609/photo/1,Jeffri,https://t.co/0iyItbtkr8,pupper,1663,784,Newfoundland,0.223101,True,Leonberg,0.111106,True,shovel,0.0856263,False,7.0
298,673363615379013632,2015-12-06 04:49:31,iPhone,This little pupper can't wait for Christmas. He's pretending to be a present. S'cute. 11/10 twenty more days 🎁🎄🐶,https://twitter.com/dog_rates/status/673363615379013632/photo/1,,https://t.co/m8r9rbcgX4,pupper,1067,334,ox,0.193431,False,warthog,0.123827,False,bison,0.111177,False,11.0
299,673342308415348736,2015-12-06 03:24:51,iPhone,This is Django. He's a skilled assassin pupper. 10/10,https://twitter.com/dog_rates/status/673342308415348736/photo/1,Django,https://t.co/w0YTuiRd1a,pupper,1324,635,ski_mask,0.981017,False,Chihuahua,0.013559200000000002,True,kelpie,0.00065218,True,10.0
300,673295268553605120,2015-12-06 00:17:55,iPhone,Meet Eve. She's a raging alcoholic 8/10 (would b 11/10 but pupper alcoholism is a tragic issue that I can't condone),https://twitter.com/dog_rates/status/673295268553605120/photo/1,Eve,https://t.co/U36HYQIijg,pupper,7890,3406,golden_retriever,0.889241,True,Labrador_retriever,0.06468330000000001,True,Great_Pyrenees,0.0126126,True,8.0
301,673148804208660480,2015-12-05 14:35:56,iPhone,This is Fletcher. He's had a ruff night. No more Fireball for Fletcher. 8/10 it'll be over soon pupper,https://twitter.com/dog_rates/status/673148804208660480/photo/1,Fletcher,https://t.co/tA4WpkI2cw,pupper,1782,681,tub,0.8730100000000001,False,bathtub,0.0914341,False,toilet_seat,0.0254563,False,8.0
302,672988786805112832,2015-12-05 04:00:04,iPhone,This is Schnozz. He's had a blurred tail since birth. Hasn't let that stop him. 10/10 inspirational pupper,https://twitter.com/dog_rates/status/672988786805112832/photo/1,Schnozz,https://t.co/a3zYMcvbXG,pupper,1017,308,Lakeland_terrier,0.8366319999999999,True,West_Highland_white_terrier,0.07389960000000001,True,wire-haired_fox_terrier,0.0381601,True,10.0
303,672975131468300288,2015-12-05 03:05:49,iPhone,This is Chuckles. He is one skeptical pupper. 10/10 stay woke Chuckles,https://twitter.com/dog_rates/status/672975131468300288/photo/1,Chuckles,https://t.co/ZlcF0TIRW1,pupper,1769,992,pug,0.8364209999999999,True,Brabancon_griffon,0.044667800000000014,True,French_bulldog,0.0365705,True,10.0
304,672970152493887488,2015-12-05 02:46:02,iPhone,This is Chet. He's having a hard time. Really struggling. 7/10 hang in there pupper,https://twitter.com/dog_rates/status/672970152493887488/photo/1,Chet,https://t.co/eb4ta0xtnd,pupper,996,380,leaf_beetle,0.340154,False,rhinoceros_beetle,0.139698,False,crayfish,0.05803360000000001,False,7.0
305,672898206762672129,2015-12-04 22:00:08,iPhone,This is Cheryl AKA Queen Pupper of the Skies. Experienced fighter pilot. Much skill. True hero. 11/10,https://twitter.com/dog_rates/status/672898206762672129/photo/1,Cheryl,https://t.co/i4XJEWwdsp,pupper,927,448,motor_scooter,0.8358190000000001,False,bobsled,0.035856300000000015,False,moped,0.033079000000000004,False,11.0
306,672622327801233409,2015-12-04 03:43:54,iPhone,This lil pupper is sad because we haven't found Kony yet. RT to spread awareness. 12/10 would pet firmly,https://twitter.com/dog_rates/status/672622327801233409/photo/1,,https://t.co/Cv7dRdcMvQ,pupper,1355,527,golden_retriever,0.952773,True,Labrador_retriever,0.010835,True,clumber,0.00878601,True,12.0
307,672614745925664768,2015-12-04 03:13:46,iPhone,This is Norman. Doesn't bark much. Very docile pup. Up to date on current events. Overall nifty pupper. 6/10,https://twitter.com/dog_rates/status/672614745925664768/photo/1,Norman,https://t.co/ntxsR98f3U,pupper,1276,632,starfish,0.712717,False,goldfish,0.258865,False,sea_cucumber,0.00201543,False,6.0
308,672594978741354496,2015-12-04 01:55:13,iPhone,Meet Scott. Just trying to catch his train to work. Doesn't need everybody staring. 9/10 ignore the haters pupper,https://twitter.com/dog_rates/status/672594978741354496/photo/1,Scott,https://t.co/jyXbZ35MYz,pupper,1379,648,Great_Pyrenees,0.755945,True,Old_English_sheepdog,0.0823368,True,Afghan_hound,0.0270366,True,9.0
309,672481316919734272,2015-12-03 18:23:34,iPhone,Say hello to Jazz. She should be on the cover of Vogue. 12/10 gorgeous pupper,https://twitter.com/dog_rates/status/672481316919734272/photo/1,Jazz,https://t.co/mVCMemhXAP,pupper,741,131,Border_collie,0.599454,True,collie,0.106227,True,Shetland_sheepdog,0.0944649,True,12.0
310,672254177670729728,2015-12-03 03:21:00,iPhone,This is Rolf. He's having the time of his life. 11/10 good pupper,https://twitter.com/dog_rates/status/672254177670729728/photo/1,Rolf,https://t.co/OO6MqEbqG3,pupper,1486,787,pug,0.979487,True,French_bulldog,0.0168504,True,Norwegian_elkhound,0.00161754,True,11.0
311,672205392827572224,2015-12-03 00:07:09,iPhone,This is Opal. He's a Royal John Coctostan. Ready for transport. Basically indestructible. 9/10 good pupper,https://twitter.com/dog_rates/status/672205392827572224/photo/1,Opal,https://t.co/yRBQF9OS7D,pupper,2365,1237,carton,0.952613,False,crate,0.0353762,False,pug,0.00326691,True,9.0
312,672160042234327040,2015-12-02 21:06:56,iPhone,This is Bubba. He's a Titted Peebles Aorta. Evolutionary masterpiece. Comfortable with his body. 8/10 great pupper,https://twitter.com/dog_rates/status/672160042234327040/photo/1,Bubba,https://t.co/aNkkl5nH3W,pupper,908,386,pug,0.561027,True,French_bulldog,0.222114,True,Labrador_retriever,0.0654556,True,8.0
313,889665388333682689,2017-07-25 01:55:32,iPhone,Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10,https://twitter.com/dog_rates/status/889665388333682689/photo/1,,https://t.co/BxvuXk0UCm,puppo,48351,10231,Pembroke,0.966327,True,Cardigan,0.0273557,True,basenji,0.00463323,True,13.0
314,889531135344209921,2017-07-24 17:02:04,iPhone,This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo #BarkWeek,https://twitter.com/dog_rates/status/889531135344209921/photo/1,Stuart,https://t.co/y70o6h3isq,puppo,15183,2264,golden_retriever,0.953442,True,Labrador_retriever,0.0138341,True,redbone,0.00795775,True,13.0
315,878776093423087618,2017-06-25 00:45:22,iPhone,This is Snoopy. He's a proud #PrideMonthPuppo. Impeccable handwriting for not having thumbs. 13/10 would love back #PrideMonth,"https://twitter.com/dog_rates/status/878776093423087618/photo/1,https://twitter.com/dog_rates/status/878776093423087618/photo/1",Snoopy,https://t.co/lNZwgNO4gS,puppo,19513,4208,Italian_greyhound,0.734684,True,whippet,0.15048699999999998,True,Ibizan_hound,0.0397246,True,13.0
316,874012996292530176,2017-06-11 21:18:31,iPhone,"This is Sebastian. He can't see all the colors of the rainbow, but he can see that this flag makes his human happy. 13/10 #PrideMonth puppo","https://twitter.com/dog_rates/status/874012996292530176/photo/1,https://twitter.com/dog_rates/status/874012996292530176/photo/1",Sebastian,https://t.co/XBE0evJZ6V,puppo,35014,10733,Cardigan,0.806674,True,Pembroke,0.116622,True,kelpie,0.0491819,True,13.0
317,867421006826221569,2017-05-24 16:44:18,iPhone,This is Shikha. She just watched you drop a skittle on the ground and still eat it. Could not be less impressed. 12/10 superior puppo,https://twitter.com/dog_rates/status/867421006826221569/photo/1,Shikha,https://t.co/XZlZKd73go,puppo,16502,2629,Eskimo_dog,0.6164569999999999,True,Siberian_husky,0.38133,True,malamute,0.00167022,True,12.0
